"disease","disease_label","alt_label"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","HSN Type I"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","HSN Type II"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory And Autonomic Neuropathy IV"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Autonomic Neuropathy, Type 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Autonomic Neuropathy, Type 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Autonomic Neuropathy, Type 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Autonomic Neuropathy, Type 5"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Neuropathy Type 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Neuropathy Type I"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Neuropathy Type Ia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Radicular Neuropathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type I"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type V"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Insensitivity to Pain with Anhidrosis, Congenital"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Insensitivity to Pain, Congenital, with Anhidrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neurogenic Acroosteolysis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathies, Hereditary Sensory and Autonomic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy Hereditary Sensory and Autonomic Type 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Congenital Sensory"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Congenital Sensory, with Anhidrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Hereditary Sensory, Type I"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Progressive Sensory, Of Children"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Pain Insensitivity with Anhidrosis, Congenital"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type II"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Sensory Neuropathy, Hereditary"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Sensory and Autonomic Neuropathies, Hereditary"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Hereditary Sensory Radicular, Autosomal Dominant"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory and Autonomic Neuropathy Type IV"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Hereditary Sensory And Autonomic, Type V"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Neuropathy, Hereditary Sensory Radicular, Autosomal Recessive"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8658","Hereditary Sensory and Autonomic Neuropathies","Hereditary Sensory Radicular Neuropathy, Recessive Form"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Central Nervous System Syphilis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","General Paralysis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","General Paralysis of the Insane"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","General Paresis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","General Paresis of the Insane"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Juvenile Paresis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Neurosyphilis, Asymptomatic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Neurosyphilis, Gummatous"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Neurosyphilis, Juvenile"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Neurosyphilis, Secondary"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Neurosyphilis, Symptomatic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Paralysis, General"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Paretic Neurosyphilis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Secondary Neurosyphilis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Syphilis, CNS"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8659","Neurosyphilis","Syphilis, Central Nervous System"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8661","Neutropenia",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8664","Nevus, Pigmented","Nevi, Melanocytic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8664","Nevus, Pigmented","Nevi, Pigmented"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8664","Nevus, Pigmented","Nevus, Melanocytic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8664","Nevus, Pigmented","Pigmented Moles"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8666","Niemann-Pick Diseases","Acid Sphingomyelinase-Deficient Niemann-Pick Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8666","Niemann-Pick Diseases","ASM Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8666","Niemann-Pick Diseases","ASM-Deficient Niemann-Pick Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8666","Niemann-Pick Diseases","Acid Sphingomyelinase Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8666","Niemann-Pick Diseases","Niemann-Pick Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Familial Turner Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Female Pseudo-Turner Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Male Turner Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Noonan Syndrome 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Noonan-Ehmke Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Pseudo-Ullrich-Turner Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Turner Phenotype with Normal Karyotype"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Turner Syndrome, Male"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Turner's Phenotype, Karyotype Normal"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Turner's Syndrome, Male"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Turner-Like Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8671","Noonan Syndrome","Ullrich-Noonan Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8675","Nutrition Disorders","Nutritional Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8677","Night Blindness","Nyctalopia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Conjugate Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Convergence Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Dissociated Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Fatigable Positional Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Horizontal Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Jerk Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Multidirectional Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Non-Fatigable Positional Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Pendular Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Periodic Alternating Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Permanent Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Rebound Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Retraction Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Rotary Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Rotational Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","See-Saw Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Spontaneous Ocular Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Symptomatic Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Temporary Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Unidirectional Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8678","Nystagmus, Pathologic","Vertical Nystagmus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8679","Obesity",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8680","Obesity, Morbid","Morbid Obesity"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8680","Obesity, Morbid","Obesity, Severe"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8681","Obsessive-Compulsive Disorder","Anankastic Personality"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8681","Obsessive-Compulsive Disorder","Neurosis, Obsessive-Compulsive"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8682","Dermatitis, Occupational","Dermatosis, Industrial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8682","Dermatitis, Occupational","Industrial Dermatosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8682","Dermatitis, Occupational","Occupational Dermatitis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8683","Occupational Diseases","Diseases, Occupational"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8683","Occupational Diseases","Occupational Illnesses"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8685","Ocular Hypertension","Glaucoma, Suspect"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8685","Ocular Hypertension","Hypertension, Ocular"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Phosphatidylinositol-4,5-Bisphosphate-5-Phosphatase Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Cerebro-Oculo-Renal Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Cerebrooculorenal Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Lowe Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Lowe Oculocerebrorenal Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Lowe Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Lowe-Bickel Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Lowe-Terrey-MacLachlan Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Oculocerebrorenal Dystrophy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Oculocerebrorenal Syndrome of Lowe"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Renal-Oculocerebrodystrophy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8686","Oculocerebrorenal Syndrome","Phosphatidylinositol 4,5-Bisphosphate 5-Phosphatase Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Anaplastic Oligodendroglioma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Mixed Oligodendroglioma-Astrocytoma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Mixed Oligodendroglioma-Ependymoma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Oligodendroblastoma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Oligodendroglioma, Adult"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Oligodendroglioma, Childhood"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Oligodendroglioma, Well-Differentiated"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8691","Oligodendroglioma","Well-Differentiated Oligodendroglioma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Cryptospermia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Cryptozoospermia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Hypospermatogenesis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Low Sperm Count"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Oligoasthenoteratozoospermia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8693","Oligospermia","Oligozoospermia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8694","Oliguria",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8696","Onchocerciasis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8697","Oophoritis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8698","Endophthalmitis","Infectious Endophthalmitis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8698","Endophthalmitis","Ophthalmia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8701","Ophthalmoplegia","External Ophthalmoplegia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8701","Ophthalmoplegia","Internal Ophthalmoplegia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8701","Ophthalmoplegia","Oculomotor Paralysis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8701","Ophthalmoplegia","Ophthalmoparesis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8702","Opisthorchiasis","Opisthorchis Infection"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8702","Opisthorchiasis","Opisthorchis felineus Infection"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8702","Opisthorchiasis","Opisthorchis viverrini Infection"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8703","Opportunistic Infections",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8704","Optic Atrophy",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Cranial Nerve II Diseases"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Cranial Nerve II Disorder"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Foster-Kennedy Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Neural-Optical Lesion"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Optic Disc Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Optic Disk Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Optic Neuropathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8705","Optic Nerve Diseases","Second Cranial Nerve Diseases"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8706","Optic Neuritis","Anterior Optic Neuritis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8706","Optic Neuritis","Neuropapillitis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8706","Optic Neuritis","Posterior Optic Neuritis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8706","Optic Neuritis","Retrobulbar Neuritis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8707","Oral Manifestations",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8708","Oral Submucous Fibrosis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8711","Orbital Neoplasms",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8712","Orchitis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Cancer of Oropharnyx"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Cancer of the Oropharynx"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Neoplasms, Oropharyngeal"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Oropharyngeal Cancer"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Oropharynx Cancer"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8716","Oropharyngeal Neoplasms","Oropharynx Neoplasms"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8717","Orthomyxoviridae Infections","Infections, Orthomyxoviridae"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8717","Orthomyxoviridae Infections","Infections, Orthomyxovirus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8717","Orthomyxoviridae Infections","Orthomyxovirus Infections"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8717","Orthomyxoviridae Infections","Swine Influenza"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Ectopic Ossification"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Heterotopic Ossification"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Ossification, Ectopic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Ossification, Pathologic"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Ossification, Pathological"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8718","Ossification, Heterotopic","Pathologic Ossification"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8720","Osteitis Deformans","Osseous Paget's Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8720","Osteitis Deformans","Paget Disease of Bone"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8720","Osteitis Deformans","Paget Disease, Bone"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8720","Osteitis Deformans","Paget's Disease of Bone"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8721","Osteitis Fibrosa Cystica","Recklinghausen Disease of Bone"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8721","Osteitis Fibrosa Cystica","Recklinghausen's Disease of Bone"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8722","Osteoarthritis","Arthritis, Degenerative"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8722","Osteoarthritis","Arthroses"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8722","Osteoarthritis","Arthrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8722","Osteoarthritis","Osteoarthrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8722","Osteoarthritis","Osteoarthrosis Deformans"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8726","Osteochondritis Dissecans",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Chondrodystrophic Myotonia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Dyschondroplasia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Dyschondroplasias"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Endosteal Hyperostosis, Autosomal Recessive"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Hyperostosis Corticalis Generalisata"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID8727","Osteochondrodysplasias","Hyperphosphatasemia Tarda"
